latitude,lontitude,Workload,Latency,Max_Distance,Capacity,user id
31.211591,121.499553,9,0.02095,6.285,,35990dcb726d2c0579bae1cc2aaa73ca
31.211591,121.499553,3,0.0289,8.67,,9a172696c1e8ba1eb331e49026b96c65
31.211591,121.499553,6,0.02763,8.289,,4037792cf9743e2ef5e6fe8cb37abede
31.211591,121.499553,9,0.01595,4.785,,bc0e5e811788a2680105c211efc2b62c
31.211591,121.499553,4,0.01048,3.144,,ade3b2ecd9793c6a78f813e9d4dcba71
31.211591,121.499553,8,0.02087,6.261,,79c79fe945e31edf0ad631f649bde50c
31.211591,121.499553,3,0.02071,6.213,,58c075830b763cba913df4b7182dfc2c
31.211591,121.499553,6,0.02239,6.717,,98a6841c5f4b0f0ba095ead5deb387b6
31.211591,121.499553,5,0.0266,7.98,,ac3bec1b45e4bd7601d9036671f65a97
31.211591,121.499553,5,0.01595,4.785,,21ec519e2ac3db3313e81bccd912d127
31.211591,121.499553,1,0.02913,8.739,,892316a89727ed8678bde32da73068ce
31.211591,121.499553,3,0.02506,7.518,,6187ab264edbb7532c1d2de42bf119bd
31.211591,121.499553,5,0.01709,5.127,,3516f0c8ce9ae060ff5fae45ddbaa5c2
31.211591,121.499553,4,0.02184,6.552,,5a832785520aaa09f726c122feff92f8
31.211591,121.499553,3,0.02031,6.093,,b36816b82ea94f2b4c4edf3043fe6127
31.211591,121.499553,1,0.02944,8.832,,dcf5cefcf29ed129fd074419d9a30473
31.211591,121.499553,4,0.01829,5.487,,d6e3a9a5a916d2070ec32697c1223b4a
31.211591,121.499553,2,0.01114,3.342,,7930cac082ed383b0865600b1493f4d5
31.211591,121.499553,5,0.01329,3.987,,302c78c54cceb4263103922be8b173fa
31.211591,121.499553,1,0.0248,7.44,,df82f039b522d0bbc7cdec389f33694b
31.211591,121.499553,5,0.01622,4.866,,1c461d88d2946dbd968cbcd19d0606a8
31.211591,121.499553,9,0.01104,3.312,,917f2472c6084579616b4deed17656b8
31.211591,121.499553,9,0.01193,3.579,,e4ebff1763afb82f537f23ae47fe5d8c
31.211591,121.499553,3,0.02937,8.811,,9c9860b8922b5189b1247a44dd5e79cd
31.211591,121.499553,7,0.02401,7.203,,a16e4f552a77362fd0c8f135f00cc86d
31.211591,121.499553,3,0.02968,8.904,,3e09f52216a03cdf59c82c4ff5c21ec0
31.211591,121.499553,2,0.02713,8.139,,66f7909cf7c753a14c84566975f94a14
31.211591,121.499553,9,0.01767,5.301,,b3656b390357ebbb42f76d38e7953ede
31.211591,121.499553,6,0.01284,3.852,,f5da0ff35508f70b823321c25d1a4aa4
31.211591,121.499553,3,0.02438,7.314,,7636d2a64775940ccbc14e61fdb3b612
31.211591,121.499553,6,0.01667,5.001,,36d341b0fec9aed0d8f37addafd91cc1
31.211591,121.499553,2,0.02604,7.812,,655e994ab34b89482d9c38a280c83c46
31.211591,121.499553,8,0.0151,4.53,,24a93d3b7d6874e5b00fa3cac7ba1a56
31.211591,121.499553,2,0.01467,4.401,,321464ecc1d6bb73d711d1dcba4a014a
31.211591,121.499553,3,0.02582,7.746,,5d3a8796cf139db68da972a87700ac9f
31.211591,121.499553,8,0.01849,5.547,,9027ea6f44d986060126bc3e61ae14ad
31.211591,121.499553,6,0.0103,3.09,,18d5547232a3edc968c89de0cd307b45
31.211591,121.499553,9,0.02,6,,0202d5acc43953610b37716cc744cab8
31.211591,121.499553,7,0.0256,7.68,,0626ed6600fa931c539fd317ea039a61
31.211591,121.499553,7,0.01318,3.954,,f8287d6768b9144439d7590c6b0a2307
31.211591,121.499553,7,0.01776,5.328,,a77691d45ba93a0237f99de1d9636be0
31.211591,121.499553,7,0.01217,3.651,,963b8c019f01c64890001248e14a6f6e
31.211591,121.499553,1,0.01027,3.081,,bc33d6deb33404ad35306bcce4211435
31.211591,121.499553,7,0.01154,3.462,,69e967fa705483ba00fce46136156fec
31.211591,121.499553,3,0.0132,3.96,,ff64edfde943dddb203ed74a93b75c21
31.211591,121.499553,5,0.0124,3.72,,d25aee8d599b492367c095e30b9c95f0
31.211591,121.499553,5,0.02723,8.169,,4e879bef8860da367c2d94bd0db725e0
31.211591,121.499553,6,0.01225,3.675,,10d63134c56e636821ca3227a0aee7fb
31.211591,121.499553,1,0.02092,6.276,,3e73770c92ce966f72a9f2cc63d41607
31.211591,121.499553,2,0.02041,6.123,,fe365edd0c1141b963d63e61eb49dd82
31.211591,121.499553,5,0.02073,6.219,,52514bf20454f2b59aaf8973e0924c82
31.211591,121.499553,5,0.01363,4.089,,65486990a20c1750fa2cf87a6dd87813
31.211591,121.499553,2,0.01524,4.572,,394827a7d04bc66e673019956f065aba
31.211591,121.499553,1,0.02016,6.048,,1e88cdbed4908a90ac900a0a6175639c
31.211591,121.499553,8,0.01043,3.129,,3962e237398898fb0b5036e3ebdbee4c
31.211591,121.499553,9,0.01218,3.654,,8e0b8fe8186664c3a48ac33f54a2cda6
31.211591,121.499553,4,0.0107,3.21,,f5d9386817b4058fd4f928ab704e4d88
31.211591,121.499553,3,0.02505,7.515,,aac0822f9673cc17453f81fa98e914dc
31.211591,121.499553,8,0.01454,4.362,,b29bb9def70de37c80536c0c8acec66d
31.211591,121.499553,5,0.02952,8.856,,62996dc12b4211263a32ffa96255283a
31.211591,121.499553,2,0.01532,4.596,,79d677a8aba3ed254909bab53020eb5b
31.211591,121.499553,3,0.01196,3.588,,101649cbedbad2f7b511782c09b59fe1
31.211591,121.499553,5,0.01724,5.172,,7c8ca739b3464b9ff038c70bb83beb06
31.211591,121.499553,3,0.02435,7.305,,a79c59dc54c8d43c8bc48c2e390efd0d
31.211591,121.499553,6,0.02663,7.989,,2bb45f922b6bd876f342fb7361ba2a2a
31.211591,121.499553,9,0.01711,5.133,,a52840fd767070e73a70db013eff2f48
31.211591,121.499553,9,0.02358,7.074,,946517586f7bf68ba16372563c23701f
31.211591,121.499553,9,0.02745,8.235,,afcb3ed31c04b43283ac06f9ad8276f9
31.211591,121.499553,6,0.01216,3.648,,69905e6ebe8d734a6e194fcae4302364
31.211591,121.499553,7,0.02279,6.837,,8ead899d8ac7644b1038b61b5fa93cf1
31.211591,121.499553,1,0.02342,7.026,,319c9d392cd7face2ea65ca74bd388b4
31.211591,121.499553,1,0.01216,3.648,,0668ae04013c80e40ba4691f52cf4253
31.211591,121.499553,9,0.02739,8.217,,4420ba846f963c788d78070b394eeda7
31.211591,121.499553,6,0.02949,8.847,,23545486430b2a00c4392c5757721a02
31.211591,121.499553,1,0.02345,7.035,,0f13d565624cfd86c9ed5f89b16730de
31.211591,121.499553,3,0.01501,4.503,,905b7f12514482c99f77d46651fc8b6e
31.211591,121.499553,9,0.0279,8.37,,71115c6d0da3b8665028128afbb31fda
31.211591,121.499553,1,0.02591,7.773,,4ebcbec1a9c29be0735e7c007e16538c
31.211591,121.499553,8,0.02449,7.347,,85b1b0480552c4cb4ec33c6a7e8fb2e2
31.211591,121.499553,9,0.01202,3.606,,771310790927e9664af004f76d50eb7b
31.211591,121.499553,4,0.02425,7.275,,3ee53c56de6938100d137b3ccd30db6e
31.211591,121.499553,8,0.02507,7.521,,9be1dfcc085b0d0e7c30b3e0bf3e871b
31.211591,121.499553,4,0.02515,7.545,,dd584ed6b03586d363afc7bb8ea38bdb
31.211591,121.499553,6,0.02962,8.886,,afb01141e4966b44da9cd15cf5d58285
31.211591,121.499553,4,0.02838,8.514,,6bcc83c55c5f2307c1b29ccb7506fae2
31.211591,121.499553,2,0.01491,4.473,,d97c7971b56bee281647834cd33fa6e8
31.211591,121.499553,3,0.01624,4.872,,29a32918e111879cd037b507ad82aec7
31.211591,121.499553,9,0.01768,5.304,,8d7a66f6ed5396b7d459058f15a89c04
31.211591,121.499553,8,0.02583,7.749,,d0a0c7b59a5b8319b33233f31fb97dd7
31.211591,121.499553,7,0.01081,3.243,,77293fe28ce7591ddf07b61d0cf96440
31.211591,121.499553,3,0.02567,7.701,,a53bdfe0252f040f0b645a56251fd54d
31.211591,121.499553,4,0.0205,6.15,,dfd68c18f420334f20ca579f8ca2ddc7
31.211591,121.499553,6,0.0275,8.25,,7061e430bb73746b17652e6ccb4f2583
31.211591,121.499553,8,0.01467,4.401,,e17f9b76cefb584749088c42a19eae29
31.211591,121.499553,2,0.02428,7.284,,020244d127dbffb6b3ac6abb063124fe
31.211591,121.499553,4,0.02085,6.255,,f3563cfa0d0c05e3135335967bc1efa7
31.211591,121.499553,6,0.02836,8.508,,469606ed07081e194d1976a1c4fc1416
31.211591,121.499553,6,0.01969,5.907,,b611f8008695645791f7f498616ee919
31.211591,121.499553,7,0.02668,8.004,,4d181d39747aa6d0b0368d4b73395e01
31.211591,121.499553,8,0.01496,4.488,,33e06478b3028aeb509630eec8e9e891
31.211591,121.499553,2,0.01022,3.066,,cea8350ff2bb5fba9947835922bf33fe
31.211591,121.499553,3,0.02922,8.766,,2ddd0529ce1a40cda6b22743820441b2
31.211591,121.499553,3,0.02019,6.057,,ebcffe7bd6343e838d096982c82b1998
31.211591,121.499553,1,0.0159,4.77,,4a59383fb4ad92bc6b34bd607a053848
31.211591,121.499553,7,0.01943,5.829,,f56c674f249167e8e99a3f33db05590d
31.211591,121.499553,6,0.0274,8.22,,c2b655e455c3b7e57f47071f4c721477
31.211591,121.499553,7,0.01845,5.535,,4739680f4bb4e69ef51c71e25c97acdb
31.211591,121.499553,6,0.01579,4.737,,907d38b7ea6a2356844f00a68ca910ac
31.211591,121.499553,4,0.01855,5.565,,9dd33842474505f1bc6be4d263d03cde
31.211591,121.499553,1,0.01566,4.698,,054f79be0f64ec923431916121ecfc3d
31.211591,121.499553,5,0.01598,4.794,,5cda526df567c818e27f7ca6240b0678
31.211591,121.499553,9,0.01441,4.323,,079bb64ec9914ef7f960e585777ca379
31.211591,121.499553,2,0.0208,6.24,,53fb1aa3ce75e78f8c1b685c864609fe
31.211591,121.499553,9,0.01161,3.483,,99cc3bd57ad859ca0ad3b64800424cae
31.211591,121.499553,2,0.02531,7.593,,fad852359557e15c0947aad1c27171c9
31.211591,121.499553,2,0.01459,4.377,,9b6b38543e14895c6f6a5f8937fa3baa
31.211591,121.499553,9,0.01006,3.018,,08c3722e35c9e5b834f80c3d6c24e6bf
31.211591,121.499553,4,0.02098,6.294,,9bedbe7c62961c6e891aa41302934866
31.211591,121.499553,3,0.01445,4.335,,15ae2a656b40220583b91334a0ce6e5b
31.211591,121.499553,7,0.02371,7.113,,25eb8fdf7c19a74e788746c7768269cd
31.211591,121.499553,7,0.01156,3.468,,880cb1ab4b1ad76891ffde42d5533e43
31.211591,121.499553,4,0.02003,6.009,,3cb766ea54944066d803159f6fdc3193
31.211591,121.499553,3,0.02618,7.854,,d32e4222bb41f21dd1407c6d3dbab6a5
31.211591,121.499553,4,0.02613,7.839,,4e118564e3bbe749e07912de2aaa1300
31.211591,121.499553,2,0.01642,4.926,,cf5303302ccd95e8d7a108e3623d130c
31.211591,121.499553,6,0.01638,4.914,,70ded58eee41d0affaf468462cb8291d
31.211591,121.499553,5,0.02324,6.972,,d1319b21d65ba6421729cc5423093b23
31.211591,121.499553,1,0.02608,7.824,,9d5fce5cf0d1ca420323a13ddf4535b5
31.211591,121.499553,8,0.01235,3.705,,97f6d5f2f879d238af078bcc015d6d6d
31.211591,121.499553,3,0.02152,6.456,,73fa9b620339d4b70304100bafd5ec0b
31.211591,121.499553,6,0.02964,8.892,,6511f922c09ce93526e3acd710bdb6bc
31.211591,121.499553,9,0.01522,4.566,,5178240942dbaab512108fc7094708a9
31.211591,121.499553,5,0.02843,8.529,,ff000697a0af2d4e864483643d5dbf6b
31.211591,121.499553,8,0.02848,8.544,,4ff6e9477abdfe46f202a299acbc178d
31.211591,121.499553,6,0.02012,6.036,,6899420eb0360c968b2de68abfc38777
31.211591,121.499553,1,0.01228,3.684,,54aa2981591983e4b6f56da8ba0349d9
31.211591,121.499553,9,0.01419,4.257,,db85772733828b84850b9a124cefbc4c
31.211591,121.499553,2,0.01107,3.321,,cf9bb649200de03a6aaa03c134eb931b
31.211591,121.499553,8,0.01509,4.527,,62f0f1076b68751e2d94d5735f874ef4
31.211591,121.499553,1,0.0143,4.29,,41db51cb93c7cfceb475bb3381e1f05a
31.211591,121.499553,1,0.02365,7.095,,fe5eaffb02fdc6d4c92e559c0d1eecf2
31.211591,121.499553,3,0.01065,3.195,,54cfc4e1ab5df90f7ec6e1f7e3c6c6d9
31.211591,121.499553,4,0.01309,3.927,,45c8c3e9fe80f39a74133c7a529707b3
31.211591,121.499553,8,0.02476,7.428,,37d7529e13db25689518b324a74d634d
31.211591,121.499553,2,0.0245,7.35,,ff0ce4e5195f8d316ca0c6c4786c345a
31.211591,121.499553,3,0.01042,3.126,,d9e17f44c7f8a70b37208b50bfbc80db
31.211591,121.499553,4,0.01872,5.616,,84459271d922ce50a7cb6ffc324c130b
31.211591,121.499553,5,0.0183,5.49,,c857d9e87ea547ca5c8c7699a7870e70
31.211591,121.499553,9,0.02574,7.722,,1738f5d358d4df928454a6b3018f700a
31.211591,121.499553,3,0.01071,3.213,,1f0f1f468b2aae89c9f5f8fc195d39e5
31.211591,121.499553,6,0.02183,6.549,,efd4d0f9421573fc440a587a8cc854ee
31.211591,121.499553,1,0.02226,6.678,,65c887ab4d29a03a568c0ad46d30f706
31.211591,121.499553,5,0.02316,6.948,,340c612616896e4cb70dd3b2aed045dd
31.211591,121.499553,1,0.01572,4.716,,06cdf52562d5e23e45df24e199dd671b
31.211591,121.499553,1,0.02395,7.185,,969d077f99458e36b123d77257814da4
31.211591,121.499553,9,0.0164,4.92,,44cba22275b765a6742848d32b338399
31.176978,121.499522,7,0.01865,5.595,,a55a031fca7431d7fccfd4b6e08f1ced
31.176978,121.499522,7,0.01993,5.979,,22b99103deaf8ee81b209ec74d09a2fc
31.176978,121.499522,2,0.02853,8.559,,392006ffb8eafa2ff94669565ac79da9
31.176978,121.499522,5,0.01354,4.062,,7b2aceac2fdaa05ebf4c0e4c97269aea
31.176978,121.499522,5,0.0135,4.05,,a02dbc618cc56755cc87c490def2c9aa
31.176978,121.499522,3,0.01759,5.277,,839d98125a7b4b06c71d2729e5010d52
31.176978,121.499522,4,0.02512,7.536,,3144c0e237bff4e322358612052866d4
31.176978,121.499522,7,0.01266,3.798,,c2d5610980418c2dbef5a12ca82a2942
31.176978,121.499522,6,0.0124,3.72,,b889509ee1033f1bd5b07e2cb5ab891b
31.176978,121.499522,4,0.01563,4.689,,0e91f8efd1ee582cd3e678143a50f3fe
31.176978,121.499522,2,0.0188,5.64,,530c23c1559b026aea444622cd469195
31.176978,121.499522,4,0.02966,8.898,,9a64e99ef5ad6b43cd9ebd679d7beb34
31.157022,121.498865,2,0.02325,6.975,,d8a051065aa88912a87171ce51506ef9
31.188514,121.49841,5,0.01611,4.833,,27fd4964e6f60b9b115a098f14d6b0f4
31.188514,121.49841,1,0.01387,4.161,,c3074cd1006a7a31e2efa4a0b6ed7870
31.233674,121.498294,5,0.02831,8.493,,0f2893aadd4e3f3b2c6bbde7ce2d0657
31.233674,121.498294,5,0.02192,6.576,,3e1e76a30b6c53705e78565f07e1b50b
31.233674,121.498294,5,0.01005,3.015,,b2aad18380f2e6b020c71994c51e1830
31.233674,121.498294,8,0.01699,5.097,,a752bccf2e3eb222409ae41234cc5485
31.233674,121.498294,6,0.01767,5.301,,774a54daf816d0b7e133964db54cb403
31.233674,121.498294,4,0.03,9,,bc423e840ed280f8540033396b467496
31.233674,121.498294,9,0.02471,7.413,,64328ed236c624899d4ca1d859a72318
31.233674,121.498294,7,0.02795,8.385,,c5e21bcf13ca9c7f38c8e2efd0fc28ee
31.256232,121.498254,6,0.01711,5.133,,8beb0e31a1049cc475c859642d85ffa9
31.256232,121.498254,5,0.02126,6.378,,6d841c1bad84f256a20f23837521bf1b
31.256232,121.498254,6,0.0198,5.94,,cecafa08543f40175d433e295adfa0ef
31.256232,121.498254,4,0.01177,3.531,,73fd3da103e30d6d94f6ee883d865424
31.256232,121.498254,9,0.01867,5.601,,6461d95afeaee3c512701c2ba86c81f6
31.235461,121.498056,7,0.02717,8.151,,49eb5642a28408a484956c5325f553f4
31.235461,121.498056,2,0.02249,6.747,,de0f66b1d9f352fa34a6400188b4b3a6
31.235461,121.498056,2,0.01291,3.873,,4fe6be146f9043753588f671e3f4c7d7
31.235461,121.498056,5,0.01674,5.022,,44106fe290ed80c9764eb44d8444f293
31.235461,121.498056,1,0.01989,5.967,,4b80f6e44d04b34bf9756a0cfed9b86a
31.235461,121.498056,3,0.01102,3.306,,f91a3a1e2807676b7d19a2db6d87b1be
31.26484,121.498029,8,0.01524,4.572,,5e3388744aa83ed5fff1289678dfd318
31.304918,121.497837,7,0.02635,7.905,,ccd8bb7b4caed9d57d9cf9c96991054a
31.304918,121.497837,1,0.01801,5.403,,e9cb72455a9ee919003e2b5c53409de5
31.249854,121.497793,4,0.01039,3.117,,38d3f3e06dba70f568e4a1d98a6262a9
31.27975,121.497791,7,0.01784,5.352,,a5baad5209655e95cf514976f1150518
31.27975,121.497791,7,0.0251,7.53,,59a4d5d62e2f2a46b36258177a200c22
31.27975,121.497791,6,0.01708,5.124,,d69405d39c8b1c5e0440f4dc8d654220
31.27975,121.497791,7,0.01143,3.429,,324f547da284444dc45587e639862475
31.27975,121.497791,1,0.02735,8.205,,7c4abcf3bbc2d6e672ad3b24aa944d5d
31.286022,121.497436,4,0.02244,6.732,,57ec951bde737466587feaed0d806a11
31.286022,121.497436,5,0.01392,4.176,,add6036ad36fbfb5c7f14147af6aca9f
31.286022,121.497436,9,0.01408,4.224,,056826db0e7c2a86238987706b43645f
31.286022,121.497436,9,0.02761,8.283,,1ceecd6ef2dc6c53ab8cced5d76d0c74
31.286022,121.497436,8,0.0145,4.35,,6e82ea8907f1b1b0d1406ca6c9a27d94
31.221201,121.497347,6,0.02825,8.475,,5a0b1cc5e24caf63960af2093704dce7
31.294393,121.497298,9,0.02923,8.769,,294ad9a82e4efd7ed199d3c857632712
31.294393,121.497298,5,0.01133,3.399,,ded2511954dc1ce6fa644b229afc67ca
31.294393,121.497298,8,0.01009,3.027,,8cde4549e969a246620544db0296dd81
31.294393,121.497298,1,0.01851,5.553,,006bf788a8b098cbabf1788701a0227d
31.294393,121.497298,3,0.02404,7.212,,9f1604fbfb93a7ef4c123adf5a4c15fe
31.294393,121.497298,7,0.0138,4.14,,e94db7f638b5b5e583e85c7be374fd58
31.294393,121.497298,1,0.02347,7.041,,f5ae38c9bf289a9cb4b1f11f87263e75
31.294393,121.497298,4,0.02281,6.843,,71880c0f77ced0470a7f9ace4b88039f
31.294393,121.497298,3,0.01062,3.186,,de7c1e64160e1e2c22f5110dc388f198
31.294393,121.497298,9,0.02863,8.589,,4db7e4122bbf59cb287305421a440ec2
31.294393,121.497298,6,0.0179,5.37,,3ae1b14592191d338073d1a0830494f1
31.294393,121.497298,4,0.01772,5.316,,3f1bb9e607f6dd468b3430f67724986c
31.294393,121.497298,4,0.02208,6.624,,5531ffa18c0fdb461f213bfb60048d06
31.294393,121.497298,7,0.01843,5.529,,1713768cd38f9e6763281c3d6497fd5e
31.294393,121.497298,6,0.01296,3.888,,f10ea0dc7deb692f15f3237274d512c2
31.294393,121.497298,5,0.02857,8.571,,e406b328948cc070ade2805c47477ad1
31.294393,121.497298,9,0.0148,4.44,,3113b3a34e80690fdd5e15545e573298
31.294393,121.497298,6,0.02443,7.329,,7d42c7404fc7aa095e3e58b724f7d15c
31.294393,121.497298,5,0.0137,4.11,,90f239a4297e5e20a688f9cec17312d9
31.294393,121.497298,2,0.0143,4.29,,8435f7765f2564bc5f6c38aa3e585b37
31.294393,121.497298,2,0.01692,5.076,,4689d12faa83dab188492bad15926809
31.294393,121.497298,2,0.0171,5.13,,741a1608d87d9845bd255c6e4df1ef03
31.294393,121.497298,2,0.02863,8.589,,4a569165537d0d0658162726126957ac
31.294393,121.497298,8,0.01346,4.038,,361449374c344f4136b5fef6b6dbd867
31.294393,121.497298,5,0.02658,7.974,,6ec8fd38b3d1e3fb9e311b1ea3e2f0ea
31.294393,121.497298,9,0.02615,7.845,,1a2b7767ee8557ff2395a480dff72662
31.294393,121.497298,4,0.01459,4.377,,0e33a17c8b0dfd711e0c91178f92472b
31.294393,121.497298,5,0.02624,7.872,,7d8d5967ce474cfa33ba8695034cf274
31.294393,121.497298,9,0.02312,6.936,,dfb5ddde4714999ce6aedf59cf219247
31.294393,121.497298,3,0.011,3.3,,4d96a4818876b77375dbb91113412ea1
31.294393,121.497298,5,0.0272,8.16,,977f55fb7f5e0cb03b718a0e85d27983
31.294393,121.497298,6,0.01665,4.995,,dc8afac75274ec53ea96cea917482c59
31.294393,121.497298,2,0.02726,8.178,,a0228685318ba118da6d312e94cb40cc
31.294393,121.497298,3,0.01654,4.962,,f47ad079674135668ce3eb0a031efe03
31.294393,121.497298,1,0.01783,5.349,,0a99bb49893f8cc0b7e01963329a0a6e
31.294393,121.497298,9,0.02963,8.889,,b81dce9a9b8cdd8fdc8995a8e2100458
31.294393,121.497298,4,0.01933,5.799,,abceda7cdd6fa4c4d5bf46e1775d0f81
31.294393,121.497298,2,0.02073,6.219,,a13d284d6d7a80da6060767377c960a0
31.294393,121.497298,7,0.0284,8.52,,3f05e2ad10bbcc5d46bd1d5f10128f5a
31.294393,121.497298,8,0.02821,8.463,,ad2734b248b969393fd3dae5c444784a
31.294393,121.497298,8,0.02414,7.242,,edd7846cde3a068be177f55c672a4bae
31.294393,121.497298,2,0.0218,6.54,,12417d7920b477b81bf9deb867de9d79
31.294393,121.497298,2,0.0271,8.13,,5ce8689b051ed80726d5337e2e9afa49
31.294393,121.497298,9,0.01185,3.555,,5e87373c7d2afcc02193fbc89a2ce90d
31.294393,121.497298,9,0.0204,6.12,,871293ec0e51a96fa590b5abb376e631
31.294393,121.497298,2,0.02829,8.487,,75ad5b90e1b888e30c0716c4dafc08f7
31.294393,121.497298,4,0.01738,5.214,,8efeb8380cb374597302b0aa39b787bc
31.294393,121.497298,4,0.01035,3.105,,5998c7e0883d590e8bc2c566eddb2156
31.294393,121.497298,7,0.01252,3.756,,06a3b00f6ffb752b2992833f8881ae9e
31.294393,121.497298,3,0.0221,6.63,,e5e9a5f50c5079248dd49e696b4bcfa3
31.294393,121.497298,4,0.0262,7.86,,abd6ee70d6498956c1404224a7094ab7
31.294393,121.497298,7,0.02754,8.262,,e16937b622e5162bc74b0c8c3052e272
31.294393,121.497298,2,0.01046,3.138,,db4d64370c27be9e202df9d30dd0eb6d
31.294393,121.497298,4,0.0228,6.84,,cae1e9c36b32e3a04c936c1da616157d
31.294393,121.497298,4,0.02151,6.453,,5501a3e76052a85da6cad42842aff220
31.294393,121.497298,9,0.01145,3.435,,5ae3abec2871c69d5e203917a9935723
31.294393,121.497298,8,0.02351,7.053,,b3a832eabc48ace0084cc0475d94fd41
31.294393,121.497298,9,0.01684,5.052,,2d16fab439c84dd41c14ad54c56d39c8
31.294393,121.497298,6,0.01872,5.616,,182da8e6fc6934d52143ee7c6897cf1f
31.294393,121.497298,8,0.02238,6.714,,31688443e86ef818a4c8b1a5ee59bf2c
31.294393,121.497298,3,0.02853,8.559,,57b5fc235ad47cb771b8cf806a88008d
31.294393,121.497298,9,0.02161,6.483,,297c901131f80e2cd812e1ff6ebd3a0b
31.294393,121.497298,2,0.01248,3.744,,410729aa9c8235dff1a01e3415333317
31.294393,121.497298,1,0.02843,8.529,,74189d46b2c9c0b2b035b7b0b236c30e
31.294393,121.497298,2,0.01474,4.422,,96d7f619e3bbbdf68b148e359c216648
31.318438,121.497035,3,0.0204,6.12,,a55a1af59c5fae39b5da61c68626580b
31.396658,121.496972,9,0.02286,6.858,,16e9d72b5c4dfea6992170737c1e863e
31.354948,121.496863,6,0.02519,7.557,,4098c57ff3d0a65dfac812d3ce82e902
31.354948,121.496863,5,0.02689,8.067,,a56f920a735502da06252c6f52cc6744
31.4163,121.496785,2,0.01373,4.119,,805fd1e2a13ee8cf9359093fe2641244
31.263495,121.496653,7,0.01678,5.034,,9f1f562161cca50fa05b3a9be99255c4
31.263495,121.496653,8,0.02448,7.344,,8c613716f9e96647f6c597e1e407d267
31.412982,121.496282,2,0.01438,4.314,,7bd0cfa675e35881291676eb368afff3
31.412982,121.496282,7,0.02422,7.266,,46c6c6bf7bfcb0ea14b2c259f1a0d32c
31.300693,121.496182,7,0.02235,6.705,,f8c978975d299c773eb425f545f128b4
31.300693,121.496182,2,0.01821,5.463,,4ebca7be84b3f65ca6620986eaa058b3
31.300693,121.496182,8,0.01487,4.461,,75df04b36c96c3c2c89c3145e7eebb3f
31.300693,121.496182,2,0.02551,7.653,,1a4267e41cd236fb1a947deb1f2cb5e7
31.300693,121.496182,2,0.01001,3.003,,73724ec3be687b9b36076d772b43681a
31.311329,121.495756,3,0.02839,8.517,,33097c15886be20254b40088447409ed
31.311329,121.495756,4,0.02557,7.671,,d96702ba27455a062bd74259667b5ecf
31.311329,121.495756,1,0.01513,4.539,,920d3ff0b318ec85b02ef7dcffb3bc93
31.311329,121.495756,6,0.02489,7.467,,1491f727c8c12dfc01bc506dff6604e7
31.311329,121.495756,4,0.01907,5.721,,ba89b8138e813b63c3b3e3a408ff4151
31.227762,121.495598,8,0.0269,8.07,,ccfcd2429a7c2c7c85498b4607063458
31.227762,121.495598,5,0.02123,6.369,,51466a0c538298eabe3b3f1844b1c133
31.244292,121.495265,5,0.02759,8.277,,7f82dcef07de86d68ad2799e1bc152a8
31.244292,121.495265,9,0.01416,4.248,,8ec8ccc02228408d683df1f90ec8bce7
31.19382,121.49524,2,0.0191,5.73,,bab7d33d10246c944793b896f6373dbe
31.19382,121.49524,7,0.02495,7.485,,9bccec2588cd62906c48aa61e5156391
31.19382,121.49524,7,0.01924,5.772,,93a2690b7e266d55ffce5eeffe63a6ef
31.19382,121.49524,7,0.02059,6.177,,f88ea79185fb1bf2c3f8201eb0021eee
31.19382,121.49524,9,0.01363,4.089,,0bddf8ad0f6a9cf61f2a2a46a7853e16
31.19382,121.49524,7,0.0253,7.59,,cec6759cdeea7484d5216322a2ac0aff
31.19382,121.49524,6,0.02294,6.882,,b9c9ca0fa99499028dbef11fde87d9af
31.19382,121.49524,9,0.02993,8.979,,94a515f033efb70318f6dcaeb5a84703
31.19382,121.49524,1,0.01596,4.788,,407fbc135e8626d9f372dbebe8a53209
31.19382,121.49524,9,0.01992,5.976,,6efba845bbd62274ac4405862f5c5000
31.19382,121.49524,1,0.01311,3.933,,923fc3218365934aad3a976ff717c4fc
31.19382,121.49524,4,0.02232,6.696,,d6441410457f8c193a4f332999412502
31.19382,121.49524,9,0.01888,5.664,,a4c1eb678068ba979204f80cb72ea23f
31.19382,121.49524,2,0.01273,3.819,,679b1f218128e8df1a16879be7b3e19c
31.19382,121.49524,1,0.02426,7.278,,3f48a0522fef49853a8c109cf78ec8ea
31.19382,121.49524,3,0.02857,8.571,,0b487f73fe5ef3a40f5f5c466af7ca4c
31.19382,121.49524,9,0.02736,8.208,,1b4c9cffdac8b3da643d6acf4589e3ea
31.19382,121.49524,8,0.02063,6.189,,b78eb550b70ad812380498f0e61cee4c
31.19382,121.49524,9,0.01899,5.697,,e86f4ded61de0eede9bf56041bf08c85
31.19382,121.49524,7,0.01417,4.251,,857597f3ad738b57c7263281cc13fda8
31.19382,121.49524,1,0.01671,5.013,,dff16c09760d8c08a6788ceec8fe0a42
31.19382,121.49524,8,0.01451,4.353,,1cf3a16c12f3f4f4bc8d7ba20ae3c4d3
31.19382,121.49524,2,0.02043,6.129,,d66bd7858f6f1a47937a305574c39fb8
31.19382,121.49524,1,0.02563,7.689,,8e30de5b0c481f1ed0f4521caa3fd416
31.19382,121.49524,3,0.02542,7.626,,85f95dcfb302256f93bbfb59a9cf8763
